id,label,gender,profession,ideology_binary,ideology_multiclass,tweet
33607,@user189,male,journalist,left,moderate_left,"El chat de los militares retirados no es lo importante, lo relevante son los 'pronunciamientos' en forma de manifiesto. Un movimiento faccioso que pretende afirmar la 'autonomía militar', es decir, una democracia limitada y fuera del marco UE. De nuevo, gracias por la difusión."
5210,@user430,male,politician,right,moderate_right,"Con el Dr. Rafael Matesanz, creador de la Organización Nacional de Trasplantes🏥. Somos el mejor país del mundo🌐 en donación y trasplante de órganos durante 24 años seguidos. Solo es posible en un gran país como es España🇪🇸, gracias a la solidaridad de los ciudadanos."
1670,@user420,female,politician,left,moderate_left,Hoy me he reunido con S.M. el Rey en el Palacio de la Zarzuela y me ha comunicado su decisión de convocar una ronda de consultas con los grupos parlamentarios los próximos días 16 y 17 de septiembre para valorar si algún candidato reúne los apoyos necesarios para una investidura.
24520,@user195,male,politician,left,moderate_left,Lo que no me ha quedado claro es si la especialidad de los jueces del TSJM es de Medicina Familiar 🤷🏻‍♂️
31283,@user8,female,politician,left,moderate_left,"Dicen que no hablan las plantas, ni las fuentes ni los pájaros,. Ni el onda con sus rumores, ni con su brillo los astros;. Lo dicen, pero no es cierto, pues siempre cuando yo paso. de mi murmuran y exclaman: Ahí va la loca, soñando. Con la eterna primavera de la vida y de los campos."
11388,@user176,male,politician,right,moderate_right,La alianza del [POLITICAL_PARTY] con los comunistas es un retroceso y afecta a la credibilidad de Espańa
43651,@user277,male,politician,left,left,"Hoy nos hemos reunido con colectivos que denuncian como Eslovenia, ha adoptado el rol de guardián de fronteras en la ruta de los Balcanes, con miles de devoluciones en caliente. En una cadena balcánica de devoluciones que convierten a Bosnia en un gran campamento de refugiados"
28630,@user422,female,politician,left,left,"Nuevo intento de la mafia, la cloaca jurídica y mediática contra @user . Extorsión, chantaje, mentiras, y sobretodo difamación. . Siempre con el aplauso de [POLITICAL_PARTY] y el [POLITICAL_PARTY], con la necesaria complicidad mediática y con ensordecedores silencios"
31366,@user220,male,politician,left,moderate_left,Para defender la sanidad pública y las políticas de protección a los perjudicados por el #coronavirus hace falta aumentar el gasto social. Ese gasto social al que se oponía [POLITICAL_PARTY] y sus aliados. Y no ayuda sus propuestas de eliminar el impuesto de sucesiones o bajar el IRPF.
35457,@user460,female,politician,left,left,"Y sin novedades, la iglesia sigue acumulando el privilegio de superar los niveles de ruido. Es este país, para juzgar “lo divino” se mira a otro lado. Si fuera un bar o una vecina, tendría a la policía en la puerta. #LaicismoYa"
11618,@user15,male,journalist,left,left,"Mañana es el Día Internacional de la Croqueta, lo mejor que ha dado el ser humano desde que bajó de los árboles. Aquí un reportaje de @user sobre las mejores de cada Comunidad Autónoma. Necesito ir al Jurucha de Madrid a por una croqueta de huevo."
30617,@user142,male,politician,left,moderate_left,"Mi especial agradecimiento al Rey Felipe VI, al Gobierno Central, a la Junta de Andalucía y a la Diputación por su respaldo y compromiso con el II Foro de Gobiernos Locales de Sevilla y con el inicio de la concentración de la Primera Vuelta al Mundo [#POLITICAL_PARTY]"
49010,@user122,male,journalist,right,right,Buenos días soñadores!!! A por el lunes con fuerzas!! Queremos dedicar el día a “canciones de películas” ¿hay alguna que salga en una película que te encante y quieras dedicar a alguien? Mándanos un audio al 606008058 y dínoslo! 😘😘😘
48808,@user93,male,journalist,right,right,"Hola, @user. Compraste ese piso frente a la playa de La Ribera a tu madre, y lo reformaste hace tres años, donde no respetaste ni los sábados. ¿Qué diría tu abuelo Paulino, comandante de la Guardia de Franco, de una nieta que ataca a los que necesitan trabajar los sábados?"
46365,@user8,female,politician,left,moderate_left,El Gobierno de @user sigue trabajando en su compromiso con #Lugo . En el acto de transmisión de la titularidad de terrenos para la nueva glorieta @user anuncia la aprobación del proyecto y la próxima licitación de la obra de la nueva glorieta de Alfonso X en #Lugo
31376,@user277,male,politician,left,left,"Segundo día en los Balcanes: nos reunimos con autoridades y ACNUR en Zagreb, y queda más y más claro: no hay mecanismos ni voluntad para controlar la violencia policíal en la frontera. Vejaciones y palizas hacia la personas que intentan cruzar la frontera, y total impunidad"
18545,@user412,female,politician,left,moderate_left,"Hoy hemos defendido la necesidad de apoyar a los países más vulnerables y unir fuerzas con el liderazgo del @user y el @user por un mundo más inclusivo y sostenible, también en los tiempos del #COVID19. #ComitédeDesarrollo #DevelopmentCommittee @user @user"
5741,@user402,male,politician,left,moderate_left,"Mi enhorabuena a @user, galardonado hoy con el prestigioso premio Pulitzer. La fuerza de sus fotografías sobre el impacto de la pandemia en los mayores quedarán para siempre en nuestra memoria y son un buen testimonio de la dureza con que nos ha golpeado la COVID-19."
23327,@user226,female,politician,right,moderate_right,#peñafiel y @user. Hemos estado con el Presidente de la DO #RiberaDeDuero y muestra una gran preocupación por la enorme bajada de ventas vía canal ORECA(Restauración) y por controlar el virus entre los casi 2000 temporeros q vendrán a la vendimia
6156,@user194,female,politician,left,moderate_left,💚💜 Enorme la #CopaACB de nuestro @user que no ha podido en la final ante un @user muy fuerte 👉 Enhorabuena a todo el equipo y a la afición malagueña . 🔥 El Martín Carpena ha sido una fiesta y Málaga ha respondido a la cita como siempre 💪. 🏀 #InLoveConLaCopa
10898,@user367,female,politician,left,moderate_left,"@user Espero que además de constatar uno más de los argumentos huecos de Rivera, estés bien y haya sido una visita médica sin mayores consecuencias."
1596,@user223,male,politician,right,moderate_right,Los @user solicitamos al Gobierno desarrollar un protocolo que permita ampliar el número de personas que pueden asistir a las ceremonias celebradas para dar el último adiós a los fallecidos. . Gracias a los párrocos de Guadalajara por hacerme llegar vuestra demanda.
26100,@user447,male,journalist,right,moderate_right,"Las empresas no podrán obligar a los veganos a vacunarse en Reino Unido, dado que el veganismo ético se considera una creencia protegida ¿¿?? (vía @user)"
17504,@user425,male,politician,right,moderate_right,"Bilbao no para. Hoy se ha presentado en @user el “Plan de Empleo Bilbao 2020/2021”, la oferta de empleo más importante generada hasta la fecha en la ciudad con más de mil nuevos puestos de trabajo. Un plan más necesario que nunca para hacer frente a la crisis del #Covid."
26036,@user334,female,politician,right,right,"@user Según el vídeo oficial del Congreso. Así que evidentemente me han faltado 2 minutos porque ya me ha cortado a los 8, el resto ha sido discutir si me quedaba o no me quedaba tiempo. Democracia dicen que se llama. Igual forma parte de la nueva normalidad."
41035,@user325,female,politician,left,moderate_left,"@user Faltas a la verdad, de nuevo. Se os ofreció la tramitación como PL, y no es posible mayor oferta de negociación. El jueves Casado sólo buscaba una foto para intentar tapar la #Kitchen. Vuestra foto salió muy cara a nuestros Aytos. La más cara de la historia. En el peor momento."
36643,@user455,female,politician,left,moderate_left,El miedo es el mayor aliado de los delitos de odio. Solo una de cada 10 personas que es victima de uno de ellos acude a la Policía a denunciar @user . La reticencia de las víctimas a denunciar lastra la lucha contra los delitos de odio via @user
29780,@user289,male,politician,left,moderate_left,"Presentación de los equipos femeninos de todas las categorías del Río Miera Cantabria Deporte, con la novedad que han conseguido la máxima categoría del deporte UCI, y algunas de estas chicas las veréis ya en algunas de las grandes carreras de España y Europa del ciclismo."
30436,@user191,male,politician,right,moderate_right,"VILLAMAYOR DE CALATRAVA: EN DEFENSA DE LOS CAMINOS PÚBLICOS. El domingo, 31 de marzo, habrá ruta senderista en Villamayor de Calatrava por el Camino de la Virgen, Vía de San Quintín y Cañada Real. No te la puedes perder."
34567,@user225,male,journalist,left,left,"Hace 2 días, 3 diputados de Ciudadanos en Murcia firmaron la moción de censura contra el [POLITICAL_PARTY]. Ahora se pasan a las filas del [POLITICAL_PARTY] a cambio de seguir con un carguito. Esto no es transfugismo; esto es corrupción. Unos están comprando y otros se están vendiendo. Y con nuestro dinero."
49860,@user5,male,politician,left,moderate_left,"""Será que Iván Redondo es mucho más hábil que el núcleo rector de la planta séptima de Génova 13? ¿O que quizá hay quiénes tienen un plan a medio y largo plazo, aparte de una notable facilidad para la táctica mientras otros sólo practican el regate corto y encima se traban..."""
17205,@user93,male,journalist,right,right,"Antes de celebrar que @user te quite la mascarilla el 26J, recuerda que:. - La medida se aprobó en un EA ilegal. - El Gobierno nos ha robado ya más de 1.000M€ con su recaudación. - Hemos sido el único país con 21% de IVA a higiénicas y FPP2. …Ahora aplaude, oveja."
14839,@user83,female,politician,right,right,Miembros de C. de D. Sociales y Discapacidad del @user reunidos con @user Gracias por vuestro trabajo y recogemos vuestra preocupación por los problemas de financiación y la necesidad de seguir trabajando a favor de la prevención auditiva y los implantes cocleares.
39942,@user204,male,journalist,right,moderate_right,"Solidaridad con todos aquellos pequeños empresarios que por la escalofriante e imparable subida de la luz están viendo quebrada en cuestión de semanas la viabilidad de sus negocios. . Este drama, ante la impasible (hasta hoy) actitud del gobierno"
31730,@user188,male,politician,left,moderate_left,"9 años sin Gregorio Peces-Barba. Gregorio fue un promotor constante de la amistad cívica y del diálogo, que cultivaba y cuidaba cada día, con un fondo de templanza que no le hizo olvidar el disfrute y el carpe diem; entre Séneca y Epicuro, persiguió la vida feliz, la vida buena,"
15804,@user409,male,politician,left,left,"15M originó un mov políticosocial, [POLITICAL_PARTY] en España y En Comú Podem en Catalunya, que han posibilitado el fin del neoliberalismo, el bipartidismo y el uninacionalismo del régimen del 78, creando una enorme oposición con la complicidad del [POLITICAL_PARTY] #10N."
14384,@user122,male,journalist,right,right,"A día de hoy es fácil imaginar como debía ser la Ibiza de hace 50 o 60 años. Otros años esta zona estaría repleta de barcos, motos de aguas mucha gente. Ahora la poca gente q hay está a cientos de metros y lo q se escucha suele ser el silencio. Feliz día soñadores.😘😘"
2560,@user85,male,politician,right,moderate_right,"El @user es el único que defiende el empleo de las centrales térmicas y la minería. A la izquierda no le importa la pérdida de trabajo en #Palencia y #León y la subida de la luz un 15% en toda España por el cierre de las térmicas. Hoy, con el Consejo de Dirección de @user"
